what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666257615389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1666257633842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257641573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257694503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1666257694516
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1666257702963
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666257705331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666257727695
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666257750481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257753464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257754031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257759180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257760578
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666257779730
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1666257780288
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666257781693
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1666257783278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257785460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257789017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257805998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257810882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1666257810894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1666257832880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257923156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257923891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257945824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257975514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666257984425
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666257991893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257993698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666257995389
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666258065312
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666258071874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258074953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258076522
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666258160398
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666258180552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258186131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258232116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258264958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258265748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666258286034
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666258293400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666258332630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258335498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258338037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258340215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258342284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258345253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258347592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258350370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258353059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258356387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666258371339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258377516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1666258541690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258550445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666258569015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666258574312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258885987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258923847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666258925336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259007037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259008197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259008806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259009236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259106264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259114860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1666259114880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259139318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259171652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259544073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666259674224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666259676363
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666259745185
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666259793435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666259816236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666259816746
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666259827330
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666259856275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259868098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259868538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259914374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666259914803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666259948176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666259951664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666259972852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666259977340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666259996000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666259997959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260000478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260008274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260021736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260029142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260031221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260034060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260040306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260043315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1666260047013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666260050841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666260056988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666260060816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666260064244
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260240301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260250806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260250876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260253064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260253184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260257282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260258791
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260264878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1666260302098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260302878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260304177
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260313712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260315571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260316700
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260316710
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260363715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260365115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260366834
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260369352
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260394639
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260397257
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666260397777
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666260424163
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666260424883
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666260425992
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1666260435727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260444572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260445082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666260450729
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260455946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260458135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260459294
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260460624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666260461763
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1666260483222
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1666260484531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260486120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260489388
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666260514455
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1666260514915
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1666260515814
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260592203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260593613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260594842
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260597690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666260609894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666260610094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1666260610843
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260615601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260617600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260618649
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260623837
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260650702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260652491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260653631
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260654790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260657678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260659128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260660837
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1666260663565
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260664095
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260677028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260678707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260679877
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260682485
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666260730150
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666260740047
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1666260744805
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260746673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260748812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260750291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260753670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260755309
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260759536
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260807941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260809160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260810849
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260813238
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260816036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260817885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260819205
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260819225
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260860593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260862262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260864011
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260864431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1666260869528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666260883300
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260892056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260893535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260895264
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260898312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1666260901251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666260906178
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260907777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260910666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260911995
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260914034
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260926008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260927627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260928826
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260930865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260947416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260948756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260950065
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260950954
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666260960819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260961988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666260963658
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1666260965037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1666261007023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1666261011301
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1666261012780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1666261014029
